feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,label
6.067514265055441,5.915426422445485,4.165188956791241,5422.69971572407,0.19376740143710455,0.14310730229852317,0.013877849018523004,0.08474465443931885,0.03446625008417087,0.06569297333818917,0.0992519787351297,0.12810093850359436,21.339361615715212,7.0,0.2092928147098697,2.0,benign
4.109058464254819,4.748825364690111,2.6804008250829146,7951.211395407269,0.1888467991466398,0.002034801825811572,0.17659501191525034,0.13136189247158772,0.06427283949487121,0.08429417226406044,0.05890821923424597,0.16384275464663006,25.40189772206701,3.0,0.46443611910120997,1.0,benign
5.1284911970848315,3.587200412206734,3.350380555512866,8250.190357968058,0.16530565306340414,0.13846330497639325,0.07073850102537592,0.013911630056644043,0.03969053116043293,0.04319558553288756,0.08065047331950319,0.1660075768941187,22.995910789151413,4.0,0.4745752570745154,2.0,benign
4.1118186039192866,3.080015536277349,3.4267590640027144,11973.189185567882,0.015820588390730927,0.1583301106888108,0.04737031982892288,0.16114678980204616,0.07063352963287942,0.026187823052579953,0.030020511429184417,0.24345591561772162,24.883987946209796,4.0,0.3516055994858759,2.0,benign
6.708735159319562,6.875974521170226,5.957214707650628,30959.83022748174,0.0223484109579145,0.04867070242209398,0.01282499394974736,0.043907174920442445,0.019045826427178683,0.07558576184813136,0.027093651040314727,0.7237061081354013,21.79936412141715,5.0,0.5505386847866309,8.0,wannacry
3.891911818278622,5.4493920407306895,5.095594642375907,8870.127114118106,0.056721302352593476,0.18289495381329168,0.02564981104923325,0.034633613655566144,0.015397381713976189,0.09305324827787889,0.08845443163483718,0.18055266564088251,24.429446604867945,3.0,0.27932144941451165,1.0,benign
5.053013005516141,3.470978701694195,3.358879401096364,13186.664917777747,0.08430978554783355,0.017945694979921756,0.04944819714169462,0.03455966437254852,0.005248481258860016,0.014860483231028466,0.0434324250286676,0.14449308642625067,19.746691465455193,3.0,0.49107677605497224,1.0,benign
6.084329735819836,4.088350019775676,5.172126016558665,9504.391925468168,0.12138067502984817,0.06167707036734054,0.15784194394955361,0.10130154200086522,0.06582231886708954,0.08847846424167394,0.08961107876062153,0.07127137778343436,25.189615323633777,10.0,0.3890040081611046,0.0,benign
6.051480460844756,4.19430471553008,4.2131240673846335,19128.219636168065,0.19079779876753783,0.14549036012688563,0.17758599636129874,0.19309271046341356,0.04804157890795037,0.032273326538438556,0.048569825431027704,0.1300438032018662,25.116182220824573,7.0,0.23026789174275689,1.0,benign
6.39387925056347,5.628401928454071,3.6285037990739917,16706.708840590538,0.026623591327726938,0.036695386611053225,0.19798852848185328,0.0428808859365635,0.028745446884991966,0.09697891360872916,0.06296470932105533,0.14491916318306783,25.452375189804453,10.0,0.25198036053969963,0.0,benign
7.475396579322597,7.713267519310392,6.727011340913593,10423.16574286848,0.00528233065896957,0.04413739698876576,0.018466086036899206,0.02091207304198957,0.03815589529071975,0.06050283253749192,0.07124741482715179,0.6551563436456267,21.821014467310977,4.0,0.6264590640713485,5.0,wannacry
7.385135570559308,7.28953583199611,7.434258486561231,27781.99568278991,0.026748837316411162,0.04146445853395575,0.003609219941223524,0.013231032529583726,0.01861509398053366,0.03527124365920801,0.0355010935235048,0.7424359060071561,21.79920418273208,5.0,0.7289768970620936,4.0,wannacry
5.657349037111246,4.033944351534136,5.15147349341275,13278.471915363412,0.026644983077435992,0.010386958139137615,0.0829408331860724,0.17916400645363134,0.05535430498205898,0.08091489340438174,0.0002724903918482569,0.07357694302677716,25.551308256102256,10.0,0.44868544072137917,0.0,benign
7.761341999724087,6.671301417740154,6.980387815334822,20812.09152121115,0.019178744562044783,0.04443600332827615,0.016199789359251815,0.04486196352610405,0.017718301090836597,0.036037240940860804,0.008841674566692426,0.43449886505238644,21.819655103699315,6.0,0.6574004243597223,4.0,wannacry
6.328552241893437,5.597038416962285,5.257518338704289,19102.957436366967,0.06224834112987683,0.18845781964898528,0.17981501629634333,0.11261308383926193,0.030365184860688,0.047133738408639894,0.006025137734524633,0.01940144484605233,25.427193192484125,5.0,0.1915652256601832,2.0,benign
3.644203639258541,4.3295592684968485,5.421587088428643,5044.12829710841,0.12147493083094119,0.15858290211001808,0.1377254978691845,0.04009121761778565,0.00030485008518804646,0.0022819172451533755,0.03895856677463086,0.09017979400498564,24.98425915637652,7.0,0.19990918085966258,1.0,benign
6.500411011756048,6.52521098992032,5.601649462800674,44089.40669879259,0.008109055279575018,0.01221368445934108,0.03728402410798558,0.006942683931286215,0.02477047458145031,0.03208796274892805,0.036110560357508106,0.553942485552843,21.780084755678224,4.0,0.6761604951648653,5.0,wannacry
6.593633917191094,7.296065509402839,5.876926205128124,34124.15913458909,0.01852097679975893,0.03819679226698134,0.0206018512014651,0.04123355187610293,0.026246497383640432,0.027901849621912292,0.09342438073301206,0.3673372170792775,21.843785842597594,5.0,0.7991599873425829,7.0,wannacry
5.087324912725962,5.764722984984191,3.6568004173528412,13359.34122814458,0.15933074630531602,0.1727827702643789,0.013984347828480348,0.050573517044359556,0.06474448030556251,0.007276753181001783,0.030672952689963274,0.14818557085005715,25.23249444620643,3.0,0.4154903832299357,0.0,benign
4.494181702347777,4.152184703683931,5.01599288677712,9355.521691599974,0.16271282760409866,0.17857153705107456,0.16984388843146336,0.06577087436706512,0.03834942754936487,0.003156346742489347,0.07529047767920577,0.061332620920033006,25.512346292006907,7.0,0.47109067336183097,0.0,benign
7.2747233824512225,6.096542407504186,7.387842258910524,8052.902599601423,0.02930260885622504,0.03931216066069665,0.01702774010725774,0.010779537172822774,0.09391589250561011,0.03728695373527282,0.06016352038869373,0.3424654154335774,21.801449583725795,4.0,0.6205781013734384,8.0,wannacry
4.36969942097681,4.799284955394775,5.486485701117976,11721.663464589194,0.05910381563515892,0.14451252949978796,0.041205384325790996,0.04651748704395662,0.08422349678073683,0.032630744137085645,0.08720581793318727,0.11263712875151155,25.319517291135465,7.0,0.11400418363484266,2.0,benign
3.9398880341789204,5.193606277524435,3.635072541911246,14041.662547999387,0.09999567173825007,0.10182529627209538,0.17454894190128145,0.13863276267345578,0.01654049916831123,0.0373954986344057,0.03052704554586616,0.24556977987601844,25.00792675854439,6.0,0.3457525579936295,1.0,benign
6.1402518577232446,5.184776766350654,5.0796865226742485,8301.923211594689,0.15245139435053492,0.19668359028120994,0.03695695096976253,0.1407321955130495,0.03523242817974431,0.07095779832612625,0.09749109857092604,0.20135569689530722,25.19444580237183,5.0,0.40250031541976705,0.0,benign
5.150763848799503,3.2881516308796304,4.000701618990455,16874.764445211855,0.18351085621223096,0.0657499148414573,0.055428330457869816,0.13827984476037944,0.029598991374102858,0.059444655251223666,0.02870939783702514,0.16315732154065216,25.095670232675353,6.0,0.30524304503168387,0.0,benign
6.406957003804596,3.491193384735214,3.758781386324012,15909.844972847557,0.15051504201664712,0.011097918115067218,0.06610450334527795,0.027369521152917287,0.02713585597212358,0.06215040029723429,0.08135437839912413,0.29963132443627993,25.022721308716164,5.0,0.21538047860488493,0.0,benign
5.422902713528654,5.932386940469943,4.735077105917261,15600.489724487881,0.17578067289588353,0.07546904874219565,0.05883299026010187,0.03237641692732629,0.07530463792113212,0.09178183437698306,0.033348763780604106,0.2849316384765678,19.215002971533156,10.0,0.3328698382334755,0.0,benign
5.15601785056767,4.931817328851754,3.234189296671463,6606.482518919017,0.0841168582468991,0.09473817178821627,0.011185374155214457,0.10761772069999527,0.07319813628113113,0.03881393523734087,0.06082221822467069,0.13368020586656615,24.73127366179137,4.0,0.14608731426925392,2.0,benign
4.171197928545024,3.3825046490483244,4.657120159968501,8545.671854297558,0.01783856716904211,0.1277051978550431,0.008883102986145409,0.18359304572406365,0.0476729306212558,0.06143105730021723,0.02711769287582442,0.22805631310799743,24.20621710626442,4.0,0.1968833028376103,1.0,benign
7.402684799618755,6.892690574945579,5.923095439105333,18629.59667395849,0.00975828383570137,0.02454200184055475,0.03684118509730471,0.02632549580525467,0.028353628130393917,0.005258886856345346,0.047710677962892446,0.4365861008655313,21.838396471143916,5.0,0.6509839036102214,4.0,wannacry
5.73057080271591,3.3806735282908735,2.9340394032643893,19863.69859630646,0.06592024209706389,0.1599365191089091,0.1951419888289888,0.10175259638438888,0.030642585084316366,0.019836792784352044,0.0014644956353919826,0.20381242631437443,23.083495164154208,9.0,0.17432515086233868,2.0,benign
4.1849130467868765,5.34934475586323,4.785095228803645,9510.933333245428,0.1863130576096618,0.17445531716927776,0.12633398289019437,0.048670156238553336,0.01357103294918486,0.0016540403075512079,0.08587342572539615,0.21928732857901376,23.88639633879661,4.0,0.20600137174800112,1.0,benign
7.407859820602844,6.267835614596206,7.389696246300388,26458.881451012367,0.02242347344114325,0.03130891653745465,0.03683582614506303,0.04012874141111836,0.0847408808723545,0.03119348914498037,0.0843632798344437,0.8022195277545014,21.80455070726002,4.0,0.840594665467294,5.0,wannacry
6.571888619750665,6.821924086333432,6.011595055986992,9567.65881183614,0.0007882405699698614,0.018560805270565008,0.0227200120214641,0.035603616383401676,0.060526356466781284,0.017440921935471376,0.03634766385188686,0.7457805988269686,21.817469308107615,6.0,0.590134630458331,8.0,wannacry
4.958943149870568,4.328268677739755,3.3132075440257887,5701.248204392489,0.13428042180113683,0.1226747413392157,0.06562829458495863,0.09760356017095746,0.06887832904605136,0.027622233145889897,0.06388596538995354,0.05734031776887639,25.26529550838742,5.0,0.21699496570168508,2.0,benign
5.110734667682502,3.434529113795775,4.996089691417085,4470.666127879081,0.15721892320920958,0.05180306184195602,0.1765628384602161,0.0009001029462254007,0.03740099948582023,0.07922458426768964,0.08014862353383494,0.2916072260165177,24.483056603853672,4.0,0.2933568935375268,1.0,benign
5.400768303547975,3.87535091652636,2.826073948752885,11068.159939693396,0.014447144588839245,0.01344082779637601,0.09655619538379655,0.14731880153474727,0.033610393344672286,0.05153198942632817,0.0510669344982482,0.13250937312326916,22.663985248744027,4.0,0.45756190609407943,1.0,benign
3.5937449668226407,5.90478582343905,3.204865974701734,6632.242886999134,0.08948842907190689,0.18435413891081065,0.15870706955327962,0.13038300604691108,0.0875945498475682,0.059809685925195026,0.021530843550800063,0.25091883214087457,25.2650392371076,9.0,0.20504764996944647,2.0,benign
7.721782529345211,6.731093705879142,6.791940967173962,26184.684588298544,0.04017750663744122,0.010858611151508397,0.03656254522697263,0.04150938230890565,0.008771778196500024,0.08557694766828447,0.08680923407056634,0.9289067753372362,21.830860540120227,5.0,0.8539542915885083,6.0,wannacry
6.347486810716221,4.164190630223311,5.041811629973921,6800.877201543264,0.05622100374095118,0.14831844874448932,0.007017171559734825,0.04439216234006722,0.09621400222065765,0.0914616417863946,0.02683573578108983,0.10087369597313779,25.192975070843907,3.0,0.2739245907509933,0.0,benign
5.724464895408957,5.355529804235362,4.088529417032568,14845.201585835823,0.10060871785167158,0.1529100776300367,0.07615353958186344,0.19357884234865086,0.07596291306371736,0.02654124621094152,0.04723957289897421,0.07138353026325575,24.164517273501318,6.0,0.23741270708603707,1.0,benign
6.476494686267351,4.1363211816983325,4.430037240991549,2976.4595000478203,0.0190087101463581,0.09880556713008462,0.13183993336163422,0.19782326069589481,0.05214044087229083,0.04562752116733137,0.06748392813535334,0.0779703531193448,25.381975067389508,7.0,0.2539296583386209,0.0,benign
5.686890577409554,4.460758254048111,4.284685096969529,8638.038488054723,0.1374522375418376,0.06461952430071267,0.03970773348427714,0.063982776749951,0.07180577376942102,0.0003771354749983802,0.004152746720397715,0.08062341093531235,23.804511624299273,8.0,0.17671274154518005,2.0,benign
5.426578137998376,3.896629957877376,2.608113802750003,14051.60988265693,0.09991059994791454,0.06311891750541983,0.13491379855024216,0.03505183387390425,0.06801051191791227,0.03837493238736614,0.038694586967055536,0.010565617710740527,25.117133852445257,7.0,0.1798351397607094,0.0,benign
7.582964575917197,6.818016457132341,7.156233507020919,34441.805043914894,0.031301783405202115,0.027660366316673984,0.022430444368325683,0.03578597879281991,0.029548387506524134,0.07318651985023597,0.0939731122146258,0.5894609577411083,21.81594730466556,4.0,0.6889025859822323,4.0,wannacry
5.3996326993169195,4.096438638432534,3.4142648969454426,12227.850269378363,0.01017536779372621,0.1987411236910193,0.010659377315685604,0.004512252281393026,0.038444825418954304,0.051105349526791,0.0115346689884266,0.08626073146285397,25.24829530418193,6.0,0.23443153346396461,2.0,benign
4.122108531433384,3.7988086070155225,3.821851516955532,15735.75768538402,0.16372057230679019,0.11887920870172859,0.13994276241191017,0.14609336689306465,0.023632321173866478,0.07836902459201489,0.04391335175715403,0.28011318192692086,25.33193724495027,3.0,0.25328107184479626,0.0,benign
3.8054259516493194,3.3919536779677824,3.298968838916514,7996.180403832138,0.15232096103175333,0.18117395468877587,0.07269521799708266,0.14045859983069858,0.08824940762777495,0.01691276715199306,0.09788099511807284,0.07042385512346686,19.309254398100244,4.0,0.31221331566472044,2.0,benign
5.151894653578585,5.023287640387181,3.419248348738319,14396.361125807032,0.0313780985723229,0.16640758006166212,0.17849684895199233,0.03349793417915083,0.06788010061231325,0.060099490462709196,0.06259909435945048,0.2845054911701634,20.65591890267503,9.0,0.3160737201028485,2.0,benign
6.1089160699199345,5.75711653436888,4.168084083587361,17253.89280007704,0.1796444189548212,0.11873170483804184,0.13775303652702484,0.17123796408857891,0.03812067345415217,0.08559562146498056,0.02676636250946999,0.08563792996727602,25.54614644371849,10.0,0.19343189285249693,2.0,benign
6.105978169880871,3.5249848199823988,3.10074071075617,6684.712439644123,0.08092888625325703,0.07856369780850177,0.12475805909502219,0.15848079953132793,0.037399206570944414,0.03376752220706726,0.0911483802734914,0.12703680062462033,24.6995210756397,3.0,0.24496506832444684,0.0,benign
4.221700200641981,4.556557157268586,3.400494226274884,19358.017096334373,0.00832831935303091,0.06808332758166173,0.11279260516505973,0.07377255472376816,0.01756485565985343,0.09314968077628094,0.0061522542439092056,0.06615724670851963,24.904963508250997,9.0,0.4494992501453251,1.0,benign
3.5009361603766243,4.212870005123393,4.8942942834223455,2845.99540803478,0.04167501007335708,0.13031785362692197,0.14040833800546274,0.14405068211658853,0.017496385963964235,0.07564737698600871,0.07292530272133126,0.18112772829236945,20.507197831117846,9.0,0.35074395431777694,0.0,benign
4.30922549809245,5.322703518730746,4.45237488114403,9758.12443576133,0.0568133978847035,0.15227955356100012,0.10333783652835576,0.16998890928822447,0.09335422081220408,0.023666473974777048,0.03749286661655695,0.13929700184697266,24.342857014040053,3.0,0.12320789017459527,2.0,benign
6.263242618830521,5.9471185888026055,4.793801108934857,2848.5705138298194,0.04717226730343223,0.19460551874936327,0.19861334803345684,0.16727899930448076,0.07557767465341486,0.07930873405426464,0.014987882436930656,0.17973539611874564,25.11654701281002,3.0,0.12254929966640696,1.0,benign
4.672676441849561,3.4811111500225413,3.9611526511619903,11375.757949847566,0.03246005152272218,0.033353928725526096,0.023885963861102512,0.16838029376242655,0.05999614034047084,0.09974780696116196,0.010639021664842886,0.09424482502625149,25.25545288220124,3.0,0.20497902775585,2.0,benign
5.0853767320196095,3.8875149130721756,3.8123544323763747,1172.8254657528767,0.14748866584005807,0.09439317039708793,0.12806442461722448,0.16312891385557385,0.061727304429082,0.0939113810099903,0.06140386429761257,0.12548827494980896,23.265262598523556,6.0,0.3960329280267425,2.0,benign
3.5748733032207904,4.965072382857976,5.416520945643084,2623.131997667274,0.12011245282630441,0.08334536165101128,0.069765578547017,0.06196716695549762,0.08020923046178152,0.02648707072117007,0.07499305083431491,0.1909879308655212,24.78711598898961,3.0,0.3278895904378244,1.0,benign
5.279388618480439,4.7851023096544525,3.9697645934915555,3098.277918942125,0.12109277670719212,0.12485023657882283,0.06276094900622578,0.09880772808222689,0.024705864638215492,0.07278278476161608,0.09878555519822564,0.2610208331905554,25.290110897999863,4.0,0.49959017210880796,0.0,benign
6.885415398261197,6.18788071863967,6.488362946608108,35524.43346244586,0.026535660322740823,0.04081807354413117,0.04097330279170922,0.012151523718372205,0.023994725014834017,0.024702834831721567,0.03528244036141638,0.8266307504622266,21.76883005183843,5.0,0.7872175089179234,6.0,wannacry
7.722352471936942,7.529901528570936,6.580238875665462,40291.3023959237,0.04584636048480212,0.03173847516199107,0.0007900216321135634,0.017944836638206903,0.02762466298227675,0.0862938516950222,0.08096696498609329,0.6546115496453213,21.8086830970039,5.0,0.8236955784022837,8.0,wannacry
6.128038617347948,3.3172439752527523,3.3634071171281743,10792.329628508658,0.06440365007848277,0.04184246850596818,0.022628676412302928,0.05277574991936112,0.09242022291293472,0.006583241589216526,0.09013642326617749,0.1716180996928702,24.371950158672693,9.0,0.10782532165631836,0.0,benign
6.6741313698361155,6.635251841827588,6.928749025967624,42742.4350583339,0.0019727712693477506,0.02294780605363099,0.003500198220729056,0.041456506220435396,0.011506140075630712,0.0066219273189023434,0.03564531915401888,0.5534037388297539,21.835134233807878,6.0,0.6328597853953697,6.0,wannacry
3.8334968637522278,4.314549941681444,5.303737918766571,11481.792587132642,0.06167535875702055,0.06812613486935573,0.09880500995069906,0.02450677168132469,0.08038985272515692,0.013811858660140586,0.02911909696070232,0.08219738082900892,24.458230040144933,10.0,0.14464510725048482,1.0,benign
6.748228080636419,6.997244894364732,7.189701159525397,43214.91073842264,0.011746351274031359,0.038994152445862,0.03809372772795072,0.029293017708010766,0.04224935798483934,0.06245503540364178,0.0065972114986117105,0.7482520129693815,21.78677915003174,6.0,0.5053099108005376,5.0,wannacry
6.012905275258524,3.7862470976062164,2.665693047232849,10212.652177095168,0.16516650104661376,0.0061965685487621385,0.16727769837031747,0.031011607511451267,0.041657405011663984,0.01748656533804435,0.09799944656369426,0.210262339790011,25.298130823668735,6.0,0.42401515216165786,0.0,benign
5.720408528145851,4.576493924906324,2.7637134490607322,9386.753124591452,0.082285964723848,0.17238351198847823,0.08542287092111099,0.13721296407555786,0.05203679167884598,0.0576165756995865,0.03886163042691554,0.2265471559163757,24.653043335674695,3.0,0.30897276266659013,1.0,benign
4.0892993526746775,4.900427472033096,3.6956686750837915,2183.7766263565873,0.07720440884984647,0.1160969338629566,0.1440098629139544,0.15259748548723442,0.016184940431399886,0.001080223615630005,0.08121384895036729,0.10305806196641043,22.563004936653524,9.0,0.2753754485074952,0.0,benign
5.413534626127577,3.7670041293299796,5.063549877062533,1079.5823221724977,0.12023021089655617,0.07581872560030022,0.19295142482046226,0.02119457954758699,0.01891556330719496,0.015041432756754925,0.02494758164729495,0.22338938422473803,22.257383412384712,7.0,0.4360048982167166,2.0,benign
5.937288360419552,5.680758258708917,3.3504679021650574,7980.742003684744,0.1563168833522147,0.15159085316526982,0.16799166465534976,0.1422318667463036,0.009554703460745063,0.09276457859658807,0.021166744113983272,0.29334938851098036,24.00189103308531,3.0,0.443401706107898,1.0,benign
6.4376439173166,4.828342709749521,4.31197749439451,4422.099438754523,0.19812799235981285,0.13200448193058786,0.19996579310242807,0.01898004978367054,0.07122356919550495,0.04973937574099832,0.06707003506745768,0.21574634700017384,23.180113492598522,4.0,0.1522437052562174,2.0,benign
4.199708208630529,3.042991116689916,3.783872858728711,3282.012285822827,0.00635072608691496,0.024719328563777034,0.10676539711405937,0.04974511278928942,0.07575964129586643,0.09945484753855004,0.00928343750069276,0.1190634833134763,25.45035287283572,7.0,0.47764592833947017,1.0,benign
3.929528781023276,5.16389208231863,4.48229637528855,11294.07330474566,0.042995072473415254,0.11287483859172814,0.17740728252096896,0.03839472176636423,0.08739811962529431,0.03003577715765232,0.08203587355046814,0.023528904771553404,25.0023393856939,3.0,0.2299293992364366,1.0,benign
3.9031190646983505,3.6448402021009407,4.877639656315296,7584.100656046857,0.030046359767520972,0.10984571942478714,0.05040020559637819,0.19576718633411555,0.06243741045216499,0.071276903965452,0.08126119394316662,0.29478775659996875,25.501232298642954,8.0,0.22645470325141961,1.0,benign
